しゅんらん	noble orchid (Cymbidium goeringii)
りぐい	profit-taking
ぎょうけつ	blood clot
ピコファラド	picofarad
ノックオン	knock-on (rugby foul)
こうえいへい	(Chinese) Red Guards
センセーショナル	sensational
ぽろぽろ	in large drops
いちびょうそくさい	one who experiences a chronic ailment takes better care of his health and lives longer
むらくものつるぎ	Murakumo no Tsurugi (alternate name for Ama-no-Murakumo no Tsurugi; the sword of the Imperial regalia)
いぎょうどう	the easy way
らんでいりゅう	turbidity current
あえんか	zinc white
タングステン	tungsten (W)
つうちぼ	report card (book)
ももとせ	century
さとる	to perceive
オードトワレ	eau de toilette
かいがらついほう	ostracism
おろしね	wholesale price
すよみ	reading (a text) aloud without trying to understand it
グラファイト	graphite
ちゅうしょう	abstraction
さどく	peer review
みずたま	drop of water
きもすい	eel-liver soup
フードプロセッサー	food processor
よつ	four
モナド	monad
コードペンダント	cord pendant
コーンウイスキー	corn whiskey (whisky)
ていおうしんけんせつ	theory of the divine right of kings
こかんせつ	hip joint
かいびかえ	restrained buying
きんけつびょう	poverty
とこあげ	recovery from an illness
さお	rod
ぎとう	stage combat
そうりょうきせい	total volume control
アコーディオンプリーツ	accordion pleats
ゆうげんたい	finite field
おんはいすい	thermal discharge
フレーバー	flavor
あしながぐも	Tetragnatha praedonia (species of long-jawed orb weaver)
ぼさん	visit to a grave
そうしゅけん	suzerainty
ろうどうきじゅんきょく	labor standards bureau
ひとひ	one day
としゃ	vomiting and diarrhea (diarrhoea)
かりんさんせっかい	superphosphate of lime
ちゅうにくちゅうぜい	medium build
まいつき	every month
ぬすみみ	surreptitious glance
みちたりる	to be content
いきづく	to breathe (heavily)
ひともしごろ	early evening
こうりつがっこう	public school
おんはかせ	professor specializing in the readings of kanji in classic Confucianist texts
テリトリー	territory
ぱっと	suddenly
でず	spit (of land)
ちぎょ	fry
ふくくっせつ	double refraction
コスチュームジュエリー	costume jewelry
ガルバノメーター	galvanometer
しゅっしょしんたい	staying in one's position or resigning
はブラシ	toothbrush
とんずら	fleeing
いかめしい	stern
ねんちゃくせい	adhesion
しゃしんか	photographer
まめいた	candied bean slab
いときりば	canine tooth
リンゲル	Ringer's solution
さく	to tear
クロックムッシュー	croque-monsieur
かんしゃく	temper
ツーサイクルエンジン	two-cycle engine
クルックスかん	Crookes tube
つづらふじか	Menispermaceae (moonseed family of plants)
すこしずつ	little by little
ていざんたい	mountainous zone
さんちゃ	powdered tea
むこう	invalid
どうぼうけっせつ	sinoatrial node
にくづき	bodily build
しっせいしょくぶつ	hydrophyte
たびにっき	travel diary
ちゅうけいしゃ	outside broadcasting van
ちゅうゆう	loyalty and bravery
こうざ	platform
きんぞくひろう	metal fatigue
とおび	distant fire
シャムねこ	Siamese cat
さとかぐら	kagura performance held somewhere other than the imperial palace
キドニーパンチ	kidney punch
ふせいあい	paternal love
そうとう	complete annihilation
さやか	clear
おどりだす	to begin to dance
おんしんふつう	break in contact
こうしゃく	explanation (of a text, phrase, etc.)
つうちひょう	report card
あくせいリンパしゅ	malignant lymphoma
どうも	thank you
オード	ode
ふつう	normal
うらがね	bribe
クレアチンにょうしょう	creatinurea
かくのふゆ	nuclear winter
せつな	moment
しろこ	whitebait
うしへん	kanji "cow" radical at left (radical 93)
はんしゃぼうえんきょう	reflecting telescope
グリーンレボリューション	green revolution
カリフ	caliph
ほそぼそ	poor (living)
たいほ	Grand Protector (lowest of the top three civil positions of the Zhou dynasty)
かながき	writing in kana
コンポーネントしんごう	component signal
でんこうけいじばん	electric noticeboard
ぽつぽつ	dots
ふよう	dependency
しゅうぎ	celebration
ガルソン	(male) waiter
ぜいぜい	gasping for breath
みかげ	divine spirit
しもんきかん	consultative body
ひしょうてん	Assumption (of the body and soul of Mary into heaven)
アイディアリズム	idealism
さじゅう	stacked arms
ジンバブエ	Zimbabwe
いたいたしい	pitiful
ひさかた	sky
せっちゅうじゃく	compromised shaku (compromise between the Kyōhō shaku and the Matashirō shaku; approx. 30.3 cm)
あつえん	rolling
たたえる	to fill (with)
しのびね	whispering
しろと	amateur
でむかえる	to meet
せんべいぶとん	thin bedding
ぜったいてきかんねんろん	absolute idealism
おおなた	large sturdy broad-bladed knife, used in woodcraft and hunting
はつじょう	spring
ロビン	robin (Erithacus rubecula)
もんちゅう	gatepost
おうじ	Son of God
げつれい	age of the Moon
らいめい	thunder
すすだけ	soot-colored bamboo (coloured)
りゅうど	particle size
ミュージアム	museum
かかりきり	being devoted
まねく	to invite
さしきず	stab wound
オルゴール	music box
つぎこむ	to invest in
わんさ	in swarms
こせき	family register
つうじて	through
じなり	rumble in the ground
ついたち	1st day of the month
ていじたい	T bandage
おめえ	leader of a nobleman's cavalcade
きょでん	false rumor
クネル	quenelle
やまじ	mountain path
おとめざ	Virgo (constellation)
りくふう	land breeze
ほんせきち	permanent domicile
みずぶき	wiping with a damp cloth
シノワズリー	chinoiserie
オキソさん	oxoacid
しけつ	stopping of bleeding
メシア	Messiah
モディフィケーション	modification
さんかすいぎん	mercurous oxide (Hg2O)
まんめん	the whole face
よびだす	to call (someone) to (the door, phone, etc.)
かんぞうたけ	beefsteak fungus (Fistulina hepatica)
いっかくじゅう	unicorn
たいようねつ	solar heat
ろくに	(not) well
かねばなれ	(way of) spending money
ポルフィリンしょう	porphyria
スカート	skirt
フリッパー	Fripper (film)
パンティー	panties
きよめる	to purify
ぷつぷつ	bumpy (e.g. of a rash)
まち	gusset
はいせいしん	cor pulmonale
ちんつう	pain relief
じゅんたいげん	secondary substantive (inflectable word or phrase that acts as an uninflectable within a sentence)
じゅうけつきゅうちゅう	blood fluke (any fluke of family Schistosomatidae)
うしろみごろ	back part of a kimono
このじゅう	recently
えきたい	liquid
めんざいふ	indulgence (esp. in the Catholic Church)
ニグリト	Negrito
ライブレコーディング	live recording
かいそうるい	seaweed
はじらい	shyness
だっとう	defection from or leaving a (political) party
うらやま	mountain (or hill) behind a house, village, etc.
むしやき	baking foods in a covered pan
ゆゆしい	grave
ないどきん	ruler's privy purse
フリーマーケット	flea market
へいぼん	ordinary
ビンゴ	bingo
ウエイト	weight
けんぼうしょう	amnesia
ちょうごうきん	superalloy
けいえいなん	financial difficulties
さいぼうせいめんえき	cell-mediated immunity
ついせきちょうさ	follow-up survey
そっこつ	bones of the feet
だいようしょく	substitute food
こうけんけいやく	yellow dog contract (employment contract which forbids the employee to join a labor union)
こうそくめいぼしきひれいだいひょうせい	proportional representation electoral system (in which party votes are cast, and candidates from each party are elected based on an ordered list available to the public)
デニム	denim
こくくじら	gray whale (Eschrichtius robustus)
カシミヤ	cashmere (fiber, yarn, fleece, clothing, etc. from the cashmere goat)
いたれりつくせり	perfect
けんびきょう	microscope
げいぶん	art and literature
わくらん	bewilderment
たびまくら	sleeping away from home
けんぴつ	powerful pen
しんにんじょう	credentials
がっぴょう	joint review
レゾルシン	resorcin
にゅっと	suddenly (appear, stick out)
せいがくか	vocalist
しったかぶり	pretending to know
ディップスイッチ	DIP switch
そうざんじ	premature baby
リベラルアーツ	liberal arts
けんけんごうごう	wild uproar
かくめい	revolution
ブルーストッキング	bluestocking
がっぺい	merger (of companies, towns, etc.)
ごうせいご	compound word
れいのうしゃ	psychic
やこううん	noctilucent clouds
みたす	to satisfy (conditions, one's appetite, etc.)
コントラファゴット	contrabassoon
じっけんかがく	empirical science
うちとめる	to kill (with a sword, knife, spear, etc.)
ないじ	inner ear
そしゃくきん	muscle of mastication
たかばなし	loud speech
アストロロジー	astrology
きょくしょますい	local anesthesia
くちがため	verbal promise
がいこくこうろ	foreign route
ひょうご	critical remark
チリコンカーン	chili con carne
かんようしょくぶつ	ornamental (foliage) plant
しゅりょうき	hunting season
さいぼうしつ	cytoplasm
まちかど	street corner
グラムぶんし	gram molecule
トレンチコート	trench coat
かたそで	one sleeve
しちかんのん	the seven forms of Avalokitesvara
へんそくてき	irregular
どうさ	dōsa
えんそ	chlorine (Cl)
ではずれる	to be or lie just outside of
うきねどり	waterfowl sleeping while floating on water
しもやけ	frostbite
はやべん	eating one's lunch box before lunchtime (e.g. of a student)
わざわいする	to be one's ruin
はしがかり	covered bridge passageway connecting the backstage (mirror room) to the noh stage
すまた	bare thighs
けいでん	sacred texts
すっぴん	face with no make-up
タイラント	tyrant
げんそきごう	chemical symbol (e.g. H for hydrogen)
ついぜんこうぎょう	memorial performance
かたがわせ	exchange imbalance
こうざんしょくぶつ	alpine plants
はぐきおん	alveolar consonant
しおもの	salted fish
ごうだつ	robbery
りょうりょう	lonely
きろ	one's way back
わりだか	comparatively high
じょうすい	clean water
そこわれ	situation where the bottom has dropped out
りせき	removal of name from family register
でんしつい	electron pair
クォータリー	quarterly
おびきいれる	to lure
ふうう	wind and rain
きまり	rule
きおくれ	losing one's nerve
ぼうしわかこう	crease proofing
まめみそ	soybean miso
あやうく	barely
しょうじょう	heaven and earth
いっぱんてき	general
かるやき	wafer
いくもうざい	hair growth formula
たたずまい	appearance
がいたい	area on the convex side of a mountain arc or a crescent-shaped archipelago
ピロティ	pile
ちゃにわ	teahouse garden
けいこぎ	training clothes (judo, kendo, etc.)
あいしょうか	song one likes to sing
きゃくそう	clientele
ペシミズム	pessimism
ブラックチェンバー	black chamber
ぶんせきてつがく	analytical philosophy
ばれい	(one's own) age
カバーチャージ	cover charge
グルメ	fine food
わんがい	beyond the bay
いたしかた	way
さんせんべん	tricuspid valve
そいぶし	sleeping together
としょ	abattoir
みこん	unmarried
ラグーン	lagoon
しんばつ	divine punishment
べつに	(not) particularly
つなぎゆうし	bridge loan
せきよう	evening sun
いどさらえ	well cleaning
いいひろめる	to spread word of
ひとうち	one stroke
かわすじ	course of a river
みがわり	substitution (for someone else)
とくさ	scouring rushes
ノミネート	nomination
ユニゾン	unison
こうらいにんじん	Asian ginseng (Panax ginseng)
むぎまき	sowing wheat or barley
きんりさま	the emperor
ひとりまけ	being the only loser
あおき	Japanese laurel
よそおい	dress
おにのやがら	Gastrodia elata (species of saprophytic orchid)
げんしょ	extreme heat
れいすいまさつ	rubdown with a wet towel
えいぶん	English writing
せっぺん	snowflake (cluster of ice crystals)
らんかい	egg sack (frog, spider, etc.)
ながすくじら	fin whale
しろうとばなれ	an amateur as good as a professional
せっぴ	overhanging snow
コーナリング	cornering
くさたけ	rice plant's height
ほじょきかん	auxiliary engine
ねこ	cat
ういまご	first grandchild
さんぱく	work hakama that are loose at the top and tight at the bottom
こうつういじ	child orphaned from a traffic accident
ほんいつ	running quickly
コンテスト	contest
まんてつ	South Manchurian Railway (abbr)
たいじん	person of virtue
こたん	elegant simplicity
たんさんし	carbon paper
こきゅうさ	respiratory chain
さくらがい	Nitidotellina nitidula (species of tellin)
バックグラウンドミュージック	background music
つうだ	hard blow
あんえい	shadow
てんらん	exhibition
かこうこう	port at the mouth of a river
ごてごて	thickly
むせんつうしん	radio communication
おさめ	the end (of)
こうあん	plan
じゅくらん	careful inspection
ねうごき	price movement
じゅうようむけいぶんかざい	important intangible cultural asset
ぼんき	ordinary talent
にとうへんさんかっけい	isosceles triangle
つきる	to be used up
にごりてん	voiced consonant marks
かきいだく	to hug
かまくらじだい	Kamakura period (1185-1333)
やくたたず	useless
だいりとうひょう	voting by proxy
なかたがい	discord
せんない	unavoidable
くちげんか	quarrel
いなり	Inari (god of harvests, Uka-no-Mitama)
かすめる	to steal
おんながた	onnagata
せきりょう	leaving the remaining corrections up to the printer after having finished proofreading
だが	but
いなかくさい	rustic
エクレア	éclair
わすれじも	late frost
ぎたい	artificial body
げんぱい	reduction in a dividend
にぐら	packsaddle
ジプシーおんがく	gypsy music
べんがら	red iron oxide
アミルアルコール	amyl alcohol
なんたいどうぶつ	mollusc
ぜっぱん	out of print
じゅうこう	gun point
いしがに	stone crab
かわぐ	leather goods
ラッパー	rapper
でんきでんどうりつ	electrical conductivity
しんしょうもち	rich person
じいがせ	chiton (any marine mollusk of the class Polyplacophora)
ベータ	beta
けつごうはんけい	bond radius
ネットワーク	network
そしょうこうい	act of litigation
グルテン	gluten
ひんみんくつ	slum
アイメート	seeing-eye dog
ももぞの	peach orchard
せんしがく	prehistory
いんとく	concealment (esp. of wrongdoings or criminals)
あおりいか	bigfin reef squid
けいようむじゅん	contradictio in adjecto
めいもく	closing one's eyes
りんじゅう	deathbed
じゅうじ	engaging in (work)
いどほり	well digging
ちょうえんビブリオ	Vibrio parahaemolyticus
ぞうけつ	blood formation
なにら	(not) in any way
ページプリンター	page printer
みだしなみ	(personal) appearance
ランディング	landing
れんざん	mountain range
つうせき	deep regret
じどうそうじゅうそうち	autopilot
おうようりきがく	applied mechanics
こづきまわす	to push (someone) around
かんしゃさい	Thanksgiving (Day)
ぶりぶり	angrily
ジョンブル	John Bull
とうばつ	subjugation (using military force)
いちじかん	one hour
ずんずん	rapidly
いかなる	any kind of
スクリーンセイバー	screen saver
やしき	residence
うちあけばなし	confession
ちょうすう	number of leaves (in a book, esp. one with traditional Japanese-style binding)
たんよう	simple leaf
ないごうがいじゅう	gentle on the outside but tough on the inside
たけばやし	bamboo thicket
クランケ	patient
むかいび	backfire (to defend against forest fires)
たむろする	to gather in large numbers (of people)
いやしんぼう	greedy person
ベロナール	veronal
なんちょう	hardness of hearing
ふつうか	infantry (in the Japan Ground Self-Defense Force)
なげつける	to throw at
エカシ	grandfather
でんきちくおんき	electric gramophone
せぞくか	secularization
たかなり	ringing
にいまくら	bridal bed
アロエ	aloe (esp. arborescens)
ひょうげんがた	phenotype
すいせん	waterline
シオンしゅぎ	Zionism
サフランもどき	zephyr lily
くたにやき	Kutani ware (style of Japanese porcelain)
きんじょうへいか	His Majesty the Emperor
いおうさいきん	sulfur-reducing bacteria
うつる	to move (house)
ろうもん	whipping, stone placement, and shrimp-tie bondage (three forms of Edo-period torture)
ねりぞめ	dyeing of degummed silk
なおす	to repair
げんじぼし	Rigel (star in the constellation Orion)
ガメラン	gamelan (traditional Indonesian music ensemble)
エージズム	agism
ぼかん	mother ship
にせアカシア	black locust
しょしき	various goods
スラブ	Slav
ふづくえ	Japanese-style writing desk
ねったいうりんきこう	tropical rain forest climate
オブストラクション	obstruction
フェイント	feint
しかれば	therefore
ことわる	to refuse
ふうりゅういんじ	elegant appreciation of nature through artistic pursuits such as poetry, painting and calligraphy
わらぞうり	straw zori
せんりゃく	strategy
とくぎしん	moral sense
あつびょうし	thick book cover
でんしまねー	electronic money
きゅうせいしゅ	saviour
えいやく	English translation
ぶつよく	worldly desires
こうそくじかん	total hours spent working
タッチスクリーン	touchscreen
みまえ	leader of a nobleman's cavalcade
げんけい	reduction of penalty
りんぷん	(insectile, especially moth) scales
よつあし	four-legged
めんかいび	visiting day
たぬき	tanuki (Nyctereutes procyonoides)
やげん	druggist's mortar
えいきゅうそしき	permanent tissue
せもじ	lettering on the spine of a book
めんどり	female bird
ライブ	live (broadcasting, music, etc.)
しがいせん	ultraviolet rays
どうぎご	synonym
ビバーク	bivouac
しょせい	political affairs
かわどめ	suspension of ferry service
みそか	last day of the month
ちょういき	most specific part of an address
かみがたかぶき	kabuki in the Kyoto-Osaka style
ドグマティック	dogmatic
ごくい	prison uniform
けぶい	smoky
きんきじゃくやく	jump up for joy
いいむし	mochi rice topped with fish (or other food) and steamed
ゆきみ	snow viewing
こうたいしひ	crown princess
むし	disregarding
だいよんかいきゅう	the fourth estate
たこくせき	multinational
ふみんふきゅう	no sleep or rest
どっき	poisonous air
おおむね	top ridge of a roof
サンテティスム	synthetism
ウオータースポット	water spot
みんぶしょう	Ministry of Popular Affairs (1869-1871)
リモートセンシング	remote sensing
きょじゅうしゃ	resident
じむかで	Alaska bellheather (Harrimanella stelleriana)
むふうたい	calm belt (e.g. doldrums)
けんちくし	authorized architect and builder
みずおしろい	liquid face-whitening makeup
ふゆぼたん	Paeonia suffrutticosa
ななめ	slanting
マジックインキ	Magic Marker
ブギウギ	boogie-woogie
ペンキや	painter (of buildings, etc.)
いいすぎる	to talk or say too much
としこうがく	urban engineering
にんぎょうやき	doll cake
かんせつリューマチ	rheumatoid arthritis
こうあわせ	incense-smelling game
つきかかる	to thrust at (with a knife, sword, etc.)
どういつか	identification (with)
あきでみず	autumn floods
のごま	Siberian rubythroat (Luscinia calliope)
りくそう	land transportation
すりはく	impressed (glued) gold or silver foil on traditional Japanese fabric
さんじゅつ	arithmetic
きんしゃちりめん	silk crepe
れいしょ	clerical script (ancient, highly angular style of kanji)
ミンス	Democratic Party of Japan
そけいかん	inguinal canal
ちゅうおうち	median
れんごうぐん	allied forces
いんさつしょ	press
てしごと	handwork
ろうれいねんきん	old-age pension
かなつぼ	metal jar or pot
きづまり	constrained
こしかけ	seat
まっしぐら	full-speed (dash)
こしゃじ	old shrines and temples
シトシン	cytosine
じどうりつ	law of identity
よるのちょう	hostess (at a bar, cabaret, etc.)
すもも	Japanese plum (Prunus salicina)
うやむや	indefinite
しょうはブロック	wave-dissipating concrete block
キャッチアンドリリース	catch and release
たくしょく	colonization
とっぴ	erratic
まいにち	every day
りゅうきゅういも	sweet potato (Ipomoea batatas)
そうかんこん	marriage following adultery and a subsequent divorce
うつけ	absentmindedness
うごきだす	to start to move
ペペロミア	peperomia
うるおう	to become moist
かみむ	(in Japan) 12th note of the ancient chromatic scale (approx. C sharp)
わかれわかれ	separate
のうきょう	agricultural cooperative
ぎょうじゃ	temple helper
あおだけ	green bamboo
じょきょうし	female teacher
しようしゃ	user
リスクマネージメント	risk management
くけい	rectangle
しゅうばん	weekly duty
はきだめ	rubbish heap
フォークダンス	folk dance
スポーツクラブ	gym
ロングリリーフ	long relief pitcher
ふうろそう	geranium (any plant of genus Geranium)
こうぎょうちたい	industrial area
ヌー	gnu
めいそうたいふう	stray typhoon (i.e. one with an irregular path)
シガレットケース	cigarette case
てんかん	epilepsy
あせばむ	to be sweaty
ちゅうばん	middle stage
くまがり	bear hunting
はなでんしゃ	floral streetcar
えむ	to smile
したもえ	sprout of a plant shooting from under the soil
みゃくみゃく	continuous
だいへん	answer a roll call for another
せいちょうホルモン	growth hormone
アプリコット	apricot
かんせつわざ	locking technique in judo
しんきゅう	acupuncture and moxibustion
しゅんじつ	spring day
ぶたおざる	pig-tailed macaque (Macaca nemestrina)
もくざい	lumber
ないようび	beauty of content (as opposed to form)
スクーバ	scuba
ほんせき	one's registered domicile (as recorded in the family register)
しょういちい	first rank in the hierarchy of the government
かわくだり	going downstream (in a boat)
じゅい	tree surgeon (esp. for famous or old trees)
たはつせいこうかしょう	multiple sclerosis
どくしょかい	the reading public
めくらまど	false window
ふしあわせ	unhappiness
テラロッサ	terra rossa
リバーシブルレーン	reversible lane
らくがく	Luo Xue school (neo-Confucianist school)
ひきてぢゃや	teahouse that introduces clients to prostitutes
バージ	barge
だいいし	stone pedestal
すいじょうきょうぎ	water sports
わん	bowl (ceramic, porcelain)
けいかくてき	planned
せつぜい	tax reduction
なわめ	knot (in rope, etc.)
クラスアクション	class action
みずがめ	water jug
えいぎょうほうこくしょ	business report
たっしゃ	in good health
バトルロイヤル	battle royal (pro wrestling)
プリーツ	pleat
さんぺい	skirmisher
しだいしだいに	gradually
はらくだし	laxative
さんしき	mathematical formula
せきどうきだん	equatorial air mass
みちしば	roadside grass
ねっとう	fierce fighting
へいせん	stopping
そっせん	taking the initiative
フォアボール	base on balls
いっぷう	oddity
もうきんるい	birds of prey (of order Falconiformes or Strigiformes)
コーチゾン	cortisone
たびまわり	touring
むり	unreasonable
ライフルじゅう	rifle
ぶんかし	cultural history
りきせんふんとう	fighting with all one's might
ざつぶつ	miscellaneous things
あかんぼう	baby
ひな	countryfolk
おとや	arrow with feathers that curve to the right (the second of two arrows to be fired)
よたいりつ	loan-deposit ratio
ちゃっこ	ceremony of fitting child with a hakama
あぶらげ	aburaage
じはく	confession
まんびき	shoplifting
りょこうか	traveller
ぎだい	topic of discussion
たしかめる	to make sure
さくらふぶき	blizzard of falling cherry blossoms
さくらんぼ	cherry (tree; esp. sweet cherry or Nanking cherry)
おちゅうど	defeated soldier fleeing the enemy
だいがくびょういん	university hospital
げきご	harsh language
いちもくさん	running at full speed
ひゆ	simile
たくし	saucer (for a teacup)
そうこうかい	track meet (non-competitive driving on a race course)
みどりのくろかみ	glossy black hair (young woman)
ものみだかい	burning curiosity
スマッシング	smashing
とりしまり	control
はいまみれ	covered with ashes
おしつけ	imposition (i.e. of rules, of a decision)
へんつう	resourcefulness
はつわらい	first laugh of the year
ハンガーストライキ	hunger strike
ふくかく	dip (angle that the direction of a compass needle makes with the horizon)
はためいわく	nuisance to other people
ヤングりつ	Young's modulus
らくせい	completion (of a building)
ジャスマーク	JAS mark
とにかく	anyway
じゆうし	free verse
チャイルドアビューズ	child abuse
げんびるい	proturans
かいごう	change of name or title
ひかりもの	luminous body (e.g. of a shooting star)
りゅうさんあるみにうむ	aluminum sulfate (Al2(SO4)3)
なげし	beam running between columns in traditional Japanese architecture, esp. within Japanese-style rooms
ほどこしもの	alms
てれしょう	bashful
ゆるめ	somewhat loose
しょくこうろ	tabletop incense burner
きょへん	extremely large-scale (literary) work
でれる	to act lovestruck
しゃこ	francolin (partridge-like bird of genus Francolinus)
みもだえ	writhing (in agony)
おおよせ	starting an important maneuver at the end of a game
ブラウンスイス	Brown Swiss (variety of dairy cattle)
プロログ	Prolog (programming language)
ほんさば	chub mackerel (Scomber japonicus)
やどがえ	change of lodgings
くろろ	black "ro" silk gauze
さんりんしゃ	three wheeled vehicle (tricycle, motorcycle, etc.)
ろうやくにん	(Edo-period) jail warden
しゅんきはつどうき	puberty
きゅうしゅつ	rescue
ミニフロッピーディスク	mini floppy disk
じょうひそしき	epithelial tissue
インフルエンザ	influenza
はなれ	turning away from
つりびと	angler
きゅうじょうかざん	pyroclastic cone
さいうん	iridescent clouds
ぞうわい	bribery
しきふ	sheet
ごよう	misuse
しょうじんおとし	allowing oneself meat, fish or alcohol after a period of abstaining
こんごうぶつ	mixture
レーマ	rhema
きょうつう	chest pain
りゅうが	imperial carriage
ひたすら	intently
ビーチバレー	beach volleyball
とりやめ	coherence
ぶっせき	place sacred to Buddhism
サイコオンコロジー	psycho-oncology
れっき	inability to follow Buddhist teachings
わきざ	downstage left (in noh), where the secondary actor is often seated
トランスポゾン	transposon (transposable or movable genetic element)
のみすぎ	overdrinking
あげあし	raised leg
ポリジーン	polygene
とくせいいっき	uprising demanding debt cancellation orders (Muromachi period)
らんしん	traitor
どうみゃくこうか	arteriosclerosis
ござります	to be
うらや	alley house
アップサイドダウンケーキ	upside-down cake
どうしゅつ	derivation
がんがん	clanging
かわも	river surface
おんしつ	tone quality
さなだひも	braid
はだぬぎ	naked to the waist
みやこふう	city style
しにかける	to be dying
クリアビジョン	Extended Definition Television
きんよくしゅぎ	asceticism
スパゲッティ	spaghetti
ふてき	inadequacy
りょじ	hotel
エナメルペイント	enamel paint
ごたいとうち	prostration
つゆあけ	end of the rainy season
サークル	group with a common interest (e.g. students)
バストショット	bust shot
だせき	batter's box
ぜついんしんけい	glossopharyngeal nerve
ソシオエコノミックス	socioeconomics
しゅげんじゃ	mountain ascetic
あかめ	facial gesture of pulling one's eyelid down and sticking out one's tongue
えだつぎ	cleft grafting
がくせき	school record
ドラフト	draft (esp. in baseball)
ののてん	ditto marks
きかきゅうすう	geometric series
あったか	warm
しろゆもじ	ordinary woman secretly engaged in prostitution (Edo period)
ことのほか	exceedingly
こどもっぽい	childish
くだり	passage
れいがい	cold-weather damage (to crops)
かたほ	close-haul
さしみ	sashimi (raw sliced fish, shellfish or crustaceans)
ちゃがら	used tea leaves
ちょうりゅう	tide
おしあける	to force open
われがね	cracked bell
やっつ	eight
かたぶつ	straight-laced person
いう	to say
ねらいうち	sharpshooting
はくろう	pewter
こうどうはんけい	radius of action
すんてつ	short blade
かきちがえる	to miswrite
なんくせ	fault
グッドデザイン	good design
ひこうふく	flight uniform
ののしる	to abuse (verbally)
しゅうだんりきがく	group dynamics
ひょうぐや	paperer
おりじゃく	folding ruler
しょくたく	commission
しゅつりょくそうち	output unit
ショートバウンド	short bound
うすやみ	very dim light
あみばり	knitting needle
おきっぱなし	leaving something where it is
にじゅうぼいん	diphthong
ひりょうてき	demonstrative
いりまめ	parched or roasted beans (or soybeans)
けつじょうもじ	knotted cords used to record figures, facts, etc.
かげのないかく	shadow cabinet
ぼたんきょう	variety of Japanese plum
たいえい	Taiei era (1521.8.23-1528.8.20)
ひこうてい	flying boat
ともね	sleeping together
さんぽう	arithmetic
にうごき	movement of goods
れんさい	serialization
ときめく	to be prosperous
らくなん	south of the capital
うすじお	lightly salted
ふねんぶつ	non-inflammables
おおまじめ	deadly serious
サイレンサー	silencer
るいじゅう	collection of similar objects
カメオ	cameo
ぎゅう	pimp
くっせつりつ	refractive index
れんばん	consecutive number
なきじょうご	maudlin drinker
てまえみそ	self-flattery
こだいこ	small drum
きょうゆ	(licensed) teacher
きりくぎ	brad
とりはだ	gooseflesh
なんの	what
ろうじんせい	senile
ノータッチ	without touching
ジーマーク	G-mark
みの	straw raincoat
わるだっしゃ	skilled but shoddy
ぜんよう	full portrait
べたぼれ	(falling) deeply in love
たけりくるう	to rage
かりのよ	this transient world
あけわたし	evacuation
にきゅう	second grade
はなぐすり	nose medicine (e.g. nasal spray)
しんたい	advance or retreat
ぎぼ	mother-in-law
かわながれ	being carried away by a current
てんかす	tenkasu
モスレム	Muslim
じょしつ	dehumidification
どうわきょういく	social integration education
ガイドライン	guideline
むごい	cruel
みまいきん	(monetary) present to a person in distress
らんどうこう	azurite
でたて	fresh out of (college, high school, etc.)
かっせいかエネルギー	activation energy
ぎゅうしゃ	ox carriage (for Heian-era nobles)
ほんてん	head office
げんしつう	phantom tooth pain
ふくれる	to swell (out)
そらめ	thinking one saw something that wasn't actually there
チオりゅうさんナトリウム	sodium thiosulfate
いたど	wooden door
ふゆやま	wintry mountain
ちき	childishness
ちりちり	frizzy (hair)
カリひりょう	potash fertilizer
かさんかすいそ	H2O2
ちょうしゅしゃ	radio listener
くぐりもん	small gate
たんぱつき	single-engine plane
びょうそう	focus
さきぶれ	preliminary announcement
せつび	equipment
さいにゅう	annual revenue (government)
ランドサット	LANDSAT
しゅうほう	weekly report
アーベント	evening
べつのう	separate payment
ていきょう	offer
ハンドル	handle
せいじがく	political science
もうこじんしゅ	Mongoloid race
えどむらさき	bluish-violet
ウエーデルン	wedeln
なかぶと	medium thickness
ずけい	figure
だきゅう	hitting (a ball with a bat, racket, golf club, etc.)
てごろ	handy
せっけっきゅう	red blood cell
まひる	midday
みずしめ	water-binding
ふみだい	stool (stood on to reach high objects)
ファイティングスピリット	fighting spirit
よりより	sometimes
テレショップ	television shopping
ひゃくじゅうのおう	king of beasts (i.e. lion)
じんぷう	gust
ふせいこうい	unfair practices
えんまん	harmonious
ハートがた	heart-shaped
においたつ	to be fragrant
クイックターン	flip turn (swimming)
とっておく	to set aside
つぎに	next
きょうそうきょく	capriccio
しょうエネルギー	energy conservation
ぜんがくぶ	forehead
こんにゅうぶつ	object which is mixed in
しょくぶつ	plant
ロマンスシート	love seat
サーバント	servant
やくりさよう	medicinal action
つきとおる	to penetrate
ぶっとう	stupa
オリンピックき	Olympic flag
いっさつ	document
せいざいしょ	sawmill
かるい	light (i.e. not heavy)
きゆうきょく	divertimento
めったに	rarely
りょうかく	corner
ケーブルテレビ	cable television
ごういつ	unification
ゆのし	steam ironing
あいことば	password
くしき	strange
くみわけ	division into groups
りょうかいまんだら	Mandala of the Two Realms
ジン	jinn
きすう	outcome (of a course of events)
うんぱんさよう	transportation
ビレット	billet
やよいどき	Yayoi pottery
コイ	Khoi (people)
したじゅんび	preliminary arrangements
コールナンバー	call number
あらむしろ	loosely woven mat
ひきょく	secret music
のうぎょうこうとうがっこう	agricultural high school
はつすがた	first wearing (of kimono) in the New Year
きんみらい	near future
オイルフェンス	oil fence
せんが	line drawing
